StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,dN1,90.0,vertical,right,0,0.9599006429780275
1,uF1,90.0,vertical,right,0,0.8451724980259314
1,uF1,90.0,vertical,left,0,0.4223823060165159
2,uN1,90.0,vertical,right,0,0.1153317459975369
2,dF1,90.0,vertical,left,0,0.5761819020262919
1,cN2,91.0,right,right,1,0.3073462820029818
1,cN2,90.5,right,right,1,1.035707051982172
1,dN1,90.0,vertical,right,0,0.6915690869791433
2,uN1,90.0,vertical,right,0,0.3453789959894493
2,cN2,90.0,vertical,right,0,0.5372805310180411
1,uN1,90.0,vertical,right,0,0.9979971880093217
2,uF1,90.0,vertical,left,0,0.5372943090042099
1,uF1,90.0,vertical,right,0,0.4220563350245357
2,uF1,90.0,vertical,left,0,0.5377789679914713
2,cN2,90.0,vertical,right,0,0.3835993340471759
2,uF1,90.0,vertical,right,0,0.4602428959915414
2,uF1,90.0,vertical,right,0,0.4991583049995825
2,dN1,90.0,vertical,right,0,1.918731943995226
2,dN1,90.0,vertical,right,0,0.5378712000092492
2,uN1,90.0,vertical,right,0,0.8054095759871416
2,uF2,80.0,left,left,1,0.537548
2,dF2,80.0,left,right,0,0.153813
2,uN2,80.0,left,left,1,0.422559
2,uN2,82.0,left,left,1,0.691357
2,uF2,82.0,left,left,1,0.460775
1,dN2,105.0,right,right,1,0.230195
1,cF2,105.0,right,right,1,0.383896
1,dF2,105.0,right,right,1,0.268765
1,cF2,103.0,right,right,1,0.384546
1,uN2,105.0,right,right,1,0.307142
2,uF2,84.0,left,left,1,0.307565
1,cF2,101.0,right,right,1,0.576236
2,uF2,86.0,left,left,1,0.883353
2,uF2,88.0,left,left,1,3.60713
2,uN2,84.0,left,left,1,0.384213
2,uF2,90.0,vertical,right,0,1.45861
2,dF2,78.0,left,left,1,0.652441
2,cF2,80.0,left,left,1,2.72537
2,dF2,79.0,left,left,1,2.83904
1,dN2,103.0,right,right,1,0.806311
2,cF2,82.0,left,left,1,1.30474
2,dN2,80.0,left,left,1,0.384067
1,dF2,103.0,right,right,1,0.421824
1,uN2,103.0,right,right,1,0.38424
2,cF2,84.0,left,left,1,0.882667
2,dN2,82.0,left,left,1,0.422791
2,dF2,80.0,left,left,1,1.57441
2,dN2,84.0,left,left,1,1.19012
2,uN2,86.0,left,left,1,1.42014
1,uN2,101.0,right,right,1,0.384416
1,cF2,99.0,right,right,1,0.345462
1,cF2,97.0,right,right,1,1.61169
2,dF2,81.0,left,left,1,0.34545
1,uN2,99.0,right,right,1,0.422748
2,uN2,88.0,left,left,1,0.460886
1,uN2,97.0,right,right,1,0.499003
1,uF2,105.0,right,right,1,0.26878
1,dF2,101.0,right,right,1,0.422033
1,uN2,95.0,right,right,1,0.422253
1,cF2,95.0,right,right,1,1.26613
1,uF2,103.0,right,right,1,1.11335
1,cF2,93.0,right,left,0,1.11305
